rank,gene,rna_lfc,rna_p,tissue,prot_lfc,prot_p,neglog10p,transcriptomic,proteomic,genomic,score,concordant
279,IPO5,-0.113517594584788,0.0005986529367659,STG,-0.0650042489442363,0.0048573199624495,13.154901959985745,0.113517594584788,0.0650042489442363,13.154901959985745,0.6258594917787742,True
280,ACOT4,-0.400287142298485,1.14651091764699e-05,PCC,0.0878388119185452,0.311131765895119,5.522878745280337,0.400287142298485,0.0878388119185452,5.522878745280337,0.625560538116592,False
281,PYGL,0.505937845343144,0.0001309746192145,TCX,0.0472862476693322,0.197125842818728,6.221848749616356,0.505937845343144,0.0472862476693322,6.221848749616356,0.625560538116592,True
282,TLN2,-0.415262628362334,1.3979565849497799e-11,TCX,-0.0502136673112521,0.0057956461233471,6.522878745280337,0.415262628362334,0.0502136673112521,6.522878745280337,0.6251121076233184,True
283,KCNK1,-0.307313349986582,0.0001531406372663,PHG,0.0860106567671242,0.141288021831834,6.154901959985743,0.307313349986582,0.0860106567671242,6.154901959985743,0.6246636771300448,False
284,BNIP3,-0.257045059185528,3.22420413251163e-12,PHG,-0.0973968583231199,0.0048002313289551,6.522878745280337,0.257045059185528,0.0973968583231199,6.522878745280337,0.6239162929745888,True
285,GRN,0.269257454445119,7.39726039288445e-05,STG,0.0179956354660558,0.814455105941371,19.69897000433602,0.269257454445119,0.0179956354660558,19.69897000433602,0.6237668161434977,True
286,GRIN2B,-0.85626572083651,1.2182825218697e-11,TCX,-0.0466567305689131,0.105213162752632,5.522878745280337,0.85626572083651,0.0466567305689131,5.522878745280337,0.6234678624813155,True
287,COQ6,-0.324495356236851,3.77730467566309e-08,TCX,0.01803842368989,0.699371292855958,13.69897000433602,0.324495356236851,0.01803842368989,13.69897000433602,0.623168908819133,False
288,SEPTIN5,-0.277908060149148,0.0162616033428394,FP,-0.0907880199959985,0.0770700091755827,6.301029995663981,0.277908060149148,0.0907880199959985,6.301029995663981,0.6225710014947683,True
289,EIF4G3,-0.221027297875276,6.57080541342687e-08,TCX,-0.0340535919060659,0.0429586679639972,11.69897000433602,0.221027297875276,0.0340535919060659,11.69897000433602,0.6225710014947683,True
290,HMG20A,-0.354150249703779,3.62484161400313e-06,TCX,0.0159448668783256,0.711682526418001,13.69897000433602,0.354150249703779,0.0159448668783256,13.69897000433602,0.6222720478325858,False
291,PTPRO,-0.825533655321392,7.50814777857723e-14,TCX,0.0661255979402084,0.219707891194742,5.096910013008056,0.825533655321392,0.0661255979402084,5.096910013008056,0.62152466367713,False
292,SVIL,0.236700497242036,0.0003175435697408,TCX,-0.0829369052968402,0.126833976665877,7.397940008672037,0.236700497242036,0.0829369052968402,7.397940008672037,0.620777279521674,False
293,RACK1,0.282677584236963,8.90200386570358e-10,TCX,-0.046725857172085,0.001031314077879,8.0,0.282677584236963,0.046725857172085,8.0,0.6206278026905829,False
294,MRC1,0.455941821847098,4.72684071669234e-05,ACC,-0.0246791827020549,0.668527787658045,8.522878745280337,0.455941821847098,0.0246791827020549,8.522878745280337,0.6201793721973093,False
295,HBB,-0.643968348253949,0.0211109580644756,FP,0.0804199269097579,0.40915989772594,5.045757490560675,0.643968348253949,0.0804199269097579,5.045757490560675,0.619880418535127,False
296,FARP2,0.160967194010437,2.86612996958521e-06,PHG,0.0315626930640032,0.236431849213782,41.69897000433602,0.160967194010437,0.0315626930640032,41.69897000433602,0.6197309417040359,True
297,GALNT17,-0.455145530434144,3.88883097567244e-07,TCX,-0.074398336508791,0.0176579720346695,5.3979400086720375,0.455145530434144,0.074398336508791,5.3979400086720375,0.6185351270553063,True
298,NALF1,-0.398113515196321,2.1878158240095e-12,PHG,0.0918537313210033,0.103909828017989,5.3979400086720375,0.398113515196321,0.0918537313210033,5.3979400086720375,0.6182361733931241,False
299,TMEM245,0.138197587508693,0.0004264395353466,FP,0.0489495163537428,0.0675839762729035,13.397940008672036,0.138197587508693,0.0489495163537428,13.397940008672036,0.6173393124065769,True
300,PPP1R37,-0.164199182221958,0.0019157454915676,PHG,-0.0291925981086791,0.171215902212911,70.39794000867204,0.164199182221958,0.0291925981086791,70.39794000867204,0.615695067264574,True
301,WBP1L,0.324564980685665,7.45867162773735e-16,TCX,0.036382836943109,0.563565013138851,8.154901959985743,0.324564980685665,0.036382836943109,8.154901959985743,0.615695067264574,True
302,RB1CC1,-0.364553266583313,3.59715442925407e-14,PHG,0.0164180444486337,0.241054444037388,12.096910013008056,0.364553266583313,0.0164180444486337,12.096910013008056,0.6155455904334828,False
303,NOVA2,0.156886084312754,0.0138587070511098,FP,0.0352190618373422,0.323708817814833,17.69897000433602,0.156886084312754,0.0352190618373422,17.69897000433602,0.6147982062780268,True
304,PPP1CC,0.337031186674472,1.2670469350962498e-11,TCX,0.0422292501054712,0.0916238472708798,7.698970004336019,0.337031186674472,0.0422292501054712,7.698970004336019,0.6125560538116592,True
305,RAB6A,-0.226095522095225,2.77271716030819e-06,TCX,0.0304863415005836,0.155264324002129,12.0,0.226095522095225,0.0304863415005836,12.0,0.6121076233183856,False
306,COX5A,-0.247573046824808,6.58394058737736e-07,PHG,-0.0371769738002683,0.205239393443179,9.221848749616356,0.247573046824808,0.0371769738002683,9.221848749616356,0.6110612855007473,True
307,TOMM40,-0.157412251410241,2.02824624416652e-05,PCC,-0.0293699509590339,0.360334726396364,295.0,0.157412251410241,0.0293699509590339,295.0,0.6101644245142003,True
308,KCNH5,-0.568295393529208,1.0318142102217e-08,PHG,-0.0519771644710371,0.470898856312462,5.522878745280337,0.568295393529208,0.0519771644710371,5.522878745280337,0.6100149476831092,True
309,OSBP2,-0.135441640858868,0.0019350362370046,TCX,-0.0395982181940624,0.0235163422426829,18.0,0.135441640858868,0.0395982181940624,18.0,0.6076233183856501,True
310,OTULIN,0.265672393304933,8.851970490762849e-12,PHG,0.0276967900344057,0.546445317910866,10.221848749616356,0.265672393304933,0.0276967900344057,10.221848749616356,0.607473841554559,True
311,TNXB,0.391686342122973,5.90951070079542e-06,TCX,-0.0657918224928205,0.173523438690807,5.698970004336019,0.391686342122973,0.0657918224928205,5.698970004336019,0.6074738415545589,False
312,DOCK1,0.397696671435503,7.56554906805373e-10,PHG,-0.0144169482185648,0.708929573773028,11.522878745280336,0.397696671435503,0.0144169482185648,11.522878745280336,0.6071748878923766,False
313,OPLAH,0.237172380006585,0.0019526160775874,PHG,0.0269518047842331,0.392270802506569,12.096910013008056,0.237172380006585,0.0269518047842331,12.096910013008056,0.6053811659192825,True
314,SIL1,-0.0410887753892695,0.287362058051501,FP,-0.101891544719004,0.0705941788891467,13.522878745280336,0.0410887753892695,0.101891544719004,13.522878745280336,0.6047832585949178,True
315,SYN2,-0.521973888661018,1.36344784991997e-07,PHG,0.0741418045005372,0.0486979996488718,5.154901959985743,0.521973888661018,0.0741418045005372,5.154901959985743,0.6044843049327354,False
316,PCBD2,0.151326538483133,0.003314178898776,PHG,0.0420858920479172,0.268786276104264,12.69897000433602,0.151326538483133,0.0420858920479172,12.69897000433602,0.6031390134529147,True
317,VSNL1,-1.01934954376558,7.69933300908758e-13,PHG,-0.0306027003060175,0.2834870586259,6.221848749616356,1.01934954376558,0.0306027003060175,6.221848749616356,0.6022421524663677,True
318,NPC1,0.440634629750068,3.922048802486439e-11,PHG,-0.0313801835234179,0.429090050753139,7.698970004336019,0.440634629750068,0.0313801835234179,7.698970004336019,0.6020926756352765,False
319,MRPS30,-0.336942256977085,8.01586407113115e-08,TCX,-0.0548509271339666,0.146237013702658,6.3979400086720375,0.336942256977085,0.0548509271339666,6.3979400086720375,0.6019431988041853,True
320,ZMYM2,-0.0777675647025795,0.0212093420726496,TCX,0.0578225976126335,0.226359386001281,18.522878745280337,0.0777675647025795,0.0578225976126335,18.522878745280337,0.6005979073243647,False
321,MYO1C,0.529478622607805,5.03955934978903e-16,TCX,-0.0316337919561819,0.19313819951257,7.301029995663981,0.529478622607805,0.0316337919561819,7.301029995663981,0.599252615844544,False
322,RGS6,-0.386307715796967,2.06787325363748e-05,TCX,-0.0360529268479043,0.0644782372706522,7.522878745280337,0.386307715796967,0.0360529268479043,7.522878745280337,0.5991031390134529,True
323,PLIN3,0.522645201420098,1.03965674823264e-08,PHG,0.0317501739893165,0.603088527860552,7.301029995663981,0.522645201420098,0.0317501739893165,7.301029995663981,0.5986547085201793,True
324,RIMS1,-0.517286274182426,1.75675795600896e-08,TCX,-0.007434514945103,0.768175019460416,11.221848749616356,0.517286274182426,0.007434514945103,11.221848749616356,0.598355754857997,True
325,PDE10A,-0.53106937252806,1.82468044975482e-14,PHG,0.0190462182434694,0.609874891322405,8.301029995663981,0.53106937252806,0.0190462182434694,8.301029995663981,0.5979073243647234,False
326,CCDC91,-0.277573550726435,3.3762747338735203e-09,TCX,-0.0453876290466953,0.0064079193655308,7.698970004336019,0.277573550726435,0.0453876290466953,7.698970004336019,0.597608370702541,True
327,ADARB1,-0.0995414781107584,0.142075159849373,TCX,0.0706376118479253,0.0894724402542148,11.0,0.0995414781107584,0.0706376118479253,11.0,0.5971599402092675,False
328,CNTNAP2,-0.507768241437804,4.1775315114385304e-09,TCX,-0.0171860922387587,0.466579534629178,8.698970004336019,0.507768241437804,0.0171860922387587,8.698970004336019,0.5964125560538116,True
329,AP2S1,-0.361605666149857,2.2783897133265e-09,PHG,-0.0134008211423081,0.538296933805834,12.0,0.361605666149857,0.0134008211423081,12.0,0.5956651718983557,True
330,ALDH4A1,0.292530817539578,0.0039563110415598,TCX,-0.105238939392792,0.0143017457297903,5.522878745280337,0.292530817539578,0.105238939392792,5.522878745280337,0.5947683109118087,False
331,OSBPL6,-0.34421417588049,2.0854567193345197e-11,PHG,-0.0428486730168278,0.0114009170708037,7.301029995663981,0.34421417588049,0.0428486730168278,7.301029995663981,0.5947683109118086,True
332,CDH19,0.516539756264961,4.7234131381421e-06,PHG,-0.0358372864777046,0.626355737758634,6.3979400086720375,0.516539756264961,0.0358372864777046,6.3979400086720375,0.5944693572496262,False
333,EEA1,-0.161161763389364,0.0088089214233002,TCX,-0.0342476084544662,0.0128475112439999,13.69897000433602,0.161161763389364,0.0342476084544662,13.69897000433602,0.5941704035874439,True
334,OPA3,0.0563241922500533,0.285545237197779,STG,-0.0569085395219022,0.0056540146523674,24.522878745280337,0.0563241922500533,0.0569085395219022,24.522878745280337,0.593423019431988,False
335,GPT2,0.390890930992995,1.03468308754233e-06,TCX,-0.0377051452505695,0.398375219228168,7.301029995663981,0.390890930992995,0.0377051452505695,7.301029995663981,0.5926756352765321,False
336,CD82,0.258652471435161,0.0007235967426077,PHG,-0.0782299800976223,0.186052003638686,6.154901959985743,0.258652471435161,0.0782299800976223,6.154901959985743,0.5923766816143498,False
337,EML6,-0.358505204360012,2.5375110560766102e-14,PHG,-0.0442531605076137,0.0755596144944337,6.698970004336019,0.358505204360012,0.0442531605076137,6.698970004336019,0.5923766816143498,True
338,CTSH,0.380838394165108,0.0003512836769034,TCX,0.0246721394691233,0.751423187848479,8.397940008672037,0.380838394165108,0.0246721394691233,8.397940008672037,0.5920777279521674,True
339,PVR,-0.0692095998277695,0.0259332724163673,DLPFC,-0.0505139090920471,0.04769706043555,65.30102999566398,0.0692095998277695,0.0505139090920471,65.30102999566398,0.5919282511210762,True
340,VAC14,0.0602545784034598,0.227007306661097,FP,-0.0609721221723996,0.0001678460921943,18.30102999566398,0.0602545784034598,0.0609721221723996,18.30102999566398,0.5919282511210762,False
341,COL18A1,0.445809983822995,5.63821926156236e-06,PHG,-0.0443921117176677,0.436943579747067,6.096910013008056,0.445809983822995,0.0443921117176677,6.096910013008056,0.591778774289985,False
342,EMB,-0.531376303921307,2.61932583520449e-07,TCX,-0.0155440983170755,0.750161818381963,8.698970004336019,0.531376303921307,0.0155440983170755,8.698970004336019,0.5904334828101644,True
343,PHF14,-0.360497859794093,3.42227081360813e-14,TCX,0.0311716768857482,0.50864525921887,8.0,0.360497859794093,0.0311716768857482,8.0,0.590134529147982,False
344,CEP170B,-0.22972020134734,0.0021777106221232,PHG,-0.0230378699221841,0.189148862100057,12.69897000433602,0.22972020134734,0.0230378699221841,12.69897000433602,0.5893871449925261,True
345,EHHADH,-0.216384557433109,3.29664001533559e-05,DLPFC,-0.0593534522264556,0.0707775749491611,7.698970004336019,0.216384557433109,0.0593534522264556,7.698970004336019,0.5886397608370701,True
346,AXIN1,0.319674832077847,6.29401357196168e-07,TCX,0.019291086109594,0.800500990546591,10.096910013008056,0.319674832077847,0.019291086109594,10.096910013008056,0.5878923766816143,True
347,SMC2,-0.118373228066206,0.188089567835559,TCX,0.0976876176559332,0.374505959011636,8.522878745280337,0.118373228066206,0.0976876176559332,8.522878745280337,0.587593423019432,False
348,UBE2L3,0.181631767335118,2.05043126269954e-07,TCX,0.0339282907285934,0.0946090205351657,11.397940008672036,0.181631767335118,0.0339282907285934,11.397940008672036,0.5872944693572496,True
349,PID1,-0.364928607442419,5.4430442497304204e-14,PHG,0.0546420712668311,0.122784087843061,6.0,0.364928607442419,0.0546420712668311,6.0,0.5872944693572495,False
350,MAPKAP1,0.210866127652447,1.30699779858593e-07,TCX,0.0338191995321327,0.624149356130376,10.0,0.210866127652447,0.0338191995321327,10.0,0.5865470852017938,True
351,PGPEP1,0.344752971044411,6.35892934451155e-07,PHG,0.0633638008415556,0.0980728056751078,5.698970004336019,0.344752971044411,0.0633638008415556,5.698970004336019,0.5865470852017937,True
352,HS6ST3,-0.563445406907792,1.07199156893783e-06,TCX,-0.0539073935726961,0.181900603632915,5.221848749616356,0.563445406907792,0.0539073935726961,5.221848749616356,0.5863976083707025,True
353,MEF2C,-0.623973999868754,9.07057739153432e-11,PHG,-0.003123207543743,0.952455417322544,10.69897000433602,0.623973999868754,0.003123207543743,10.69897000433602,0.5860986547085201,True
354,LRFN2,-0.349507815280516,1.69812606966814e-07,PHG,-0.0028738134901874,0.934400127650668,32.69897000433602,0.349507815280516,0.0028738134901874,32.69897000433602,0.5844544095665172,True
355,CADM2,-0.350637221580147,2.58972466624564e-10,PHG,-0.0333458648468912,0.179347870267546,7.698970004336019,0.350637221580147,0.0333458648468912,7.698970004336019,0.5844544095665172,True
356,PCNT,-0.140800564159984,0.0030021038496771,TCX,0.0468148941207293,0.0291699916049023,10.522878745280336,0.140800564159984,0.0468148941207293,10.522878745280336,0.5841554559043347,False
357,RHPN2,0.427646373497374,4.4639507839334e-06,TCX,-0.0746180526548721,0.171873096676777,5.154901959985743,0.427646373497374,0.0746180526548721,5.154901959985743,0.5838565022421525,False
358,INPP5A,-0.180462815313788,0.0010344339292711,ACC,-0.0357848335037843,0.17387636416212,10.397940008672036,0.180462815313788,0.0357848335037843,10.397940008672036,0.5837070254110612,True
359,LAP3,0.232304397774996,0.0018568522086414,PHG,-0.0415535682983275,0.374189435935646,8.221848749616356,0.232304397774996,0.0415535682983275,8.221848749616356,0.5831091180866965,False
360,SGIP1,-0.397840267432611,5.8969391614677e-11,PHG,-0.0671861807367214,0.0925719385260254,5.301029995663981,0.397840267432611,0.0671861807367214,5.301029995663981,0.5825112107623318,True
361,VWA5B2,-0.525500159876157,7.71995714751049e-12,PHG,0.031074942787571,0.690476065639719,6.698970004336019,0.525500159876157,0.031074942787571,6.698970004336019,0.5822122571001495,False
362,TOM1L2,-0.109083701422035,0.0257592102165944,TCX,-0.0946573340030303,0.277363591132187,8.698970004336019,0.109083701422035,0.0946573340030303,8.698970004336019,0.5820627802690583,True
363,KLHL42,-0.293061374524771,2.10609351016981e-09,TCX,-0.0349433769634013,0.243583714816596,8.0,0.293061374524771,0.0349433769634013,8.0,0.5817638266068759,True
364,HOOK3,-0.0766966871821424,0.0188931009406436,PCC,-0.0562077428665845,0.13512990755427,14.69897000433602,0.0766966871821424,0.0562077428665845,14.69897000433602,0.5814648729446936,True
365,ARHGEF2,-0.0847700054940939,0.0493503737802053,ACC,-0.109092437021161,0.0291699916049023,9.397940008672036,0.0847700054940939,0.109092437021161,9.397940008672036,0.5813153961136024,True
366,PTN,0.141707669945354,0.196639775574335,TCX,0.12226480077921,0.0558683075836179,7.698970004336019,0.141707669945354,0.12226480077921,7.698970004336019,0.5805680119581464,True
367,AKR1C3,0.625995348298403,5.83703036614264e-07,TCX,0.0448661558401119,0.241813106715521,5.301029995663981,0.625995348298403,0.0448661558401119,5.301029995663981,0.580119581464873,True
368,IDUA,-0.214049610702627,0.0188077933347295,TCX,0.0215473210258034,0.725773323685766,13.69897000433602,0.214049610702627,0.0215473210258034,13.69897000433602,0.5786248131539611,False
369,ANO3,-0.824271579016857,3.82390915221706e-12,PHG,-0.007747398722783,0.905663035463776,8.522878745280337,0.824271579016857,0.007747398722783,8.522878745280337,0.5783258594917787,True
370,BDH1,-0.283068341609687,0.0006881947801965,TCX,-0.0883084355577864,0.0006150804875487,5.522878745280337,0.283068341609687,0.0883084355577864,5.522878745280337,0.5780269058295964,True
371,RGS17,-0.412670521245069,9.10818750931404e-08,TCX,0.0623948733422061,0.0319062680244685,5.301029995663981,0.412670521245069,0.0623948733422061,5.301029995663981,0.5777279521674141,False
372,AHNAK2,-0.164073762389596,0.203287942977755,TCX,-0.100810900455631,0.0023806075985642,7.397940008672037,0.164073762389596,0.100810900455631,7.397940008672037,0.5774289985052317,True
373,EPHA5,-1.00065277406274,4.71943420887228e-12,TCX,-0.0318479611894023,0.469665577987865,5.698970004336019,1.00065277406274,0.0318479611894023,5.698970004336019,0.5772795216741404,True
374,DOCK4,-0.13510484349284,0.0044093784239654,TCX,-0.0545882814959613,0.005221764775581,9.522878745280336,0.13510484349284,0.0545882814959613,9.522878745280336,0.5771300448430492,True
375,PSD3,-0.242075649783922,0.0041117417644488,TCX,0.0423607656569208,0.332272399570604,8.0,0.242075649783922,0.0423607656569208,8.0,0.5769805680119582,False
376,NDUFA9,-0.303590260718551,2.2548410546695603e-09,TCX,0.0465001113919969,0.739983928334921,6.698970004336019,0.303590260718551,0.0465001113919969,6.698970004336019,0.5765321375186846,False
377,KLHL4,-0.256798473415603,0.0156987070385149,TCX,-0.0781352334977471,0.2834870586259,6.0,0.256798473415603,0.0781352334977471,6.0,0.5765321375186845,True
378,TBC1D9,-0.570417178371877,3.85164723195774e-12,TCX,-0.0131659942760901,0.665886466127511,8.397940008672037,0.570417178371877,0.0131659942760901,8.397940008672037,0.5762331838565022,True
379,MGAT5,-0.112614820163974,0.0098906056084099,TCX,0.0652770836148975,0.188924865160416,9.522878745280336,0.112614820163974,0.0652770836148975,9.522878745280336,0.5762331838565022,False
380,PNP,0.732898521918073,1.34221944466765e-09,TCX,0.0424822399703039,0.373141139943849,5.221848749616356,0.732898521918073,0.0424822399703039,5.221848749616356,0.5747384155455905,True
381,PDE4D,-0.266535649621191,4.67419132193927e-12,PHG,-0.0405273193475844,0.260638176052883,7.698970004336019,0.266535649621191,0.0405273193475844,7.698970004336019,0.5745889387144991,True
382,DTNB,-0.237546176027726,4.04395628933771e-06,TCX,0.0255830144653051,0.265369737673132,10.154901959985745,0.237546176027726,0.0255830144653051,10.154901959985745,0.5742899850523169,False
383,KLC1,0.0696871209204986,0.157368382498495,PCC,-0.0715353591258697,0.269762344634237,11.69897000433602,0.0696871209204986,0.0715353591258697,11.69897000433602,0.5741405082212256,False
384,MPP3,-0.210370872308959,0.008538168554444,TCX,0.0955443758677841,0.0142527505843732,6.221848749616356,0.210370872308959,0.0955443758677841,6.221848749616356,0.5729446935724962,False
385,PABPC4,0.126711568143992,6.25033383140671e-05,PHG,-0.0469307073526289,0.0163476623586013,10.69897000433602,0.126711568143992,0.0469307073526289,10.69897000433602,0.5720478325859492,False
386,ZBTB20,0.494683538468675,1.48440248967775e-12,PHG,0.0415296218854733,0.436690661427985,5.698970004336019,0.494683538468675,0.0415296218854733,5.698970004336019,0.5718983557548579,True
387,CEP170,-0.182399837491216,0.0017742354282928,TCX,-0.0372549673491768,0.375403453672406,9.522878745280336,0.182399837491216,0.0372549673491768,9.522878745280336,0.5717488789237668,True
388,DENND3,-0.208461699800459,0.0110151402823032,TCX,-0.0398533581589906,0.616103784887662,8.522878745280337,0.208461699800459,0.0398533581589906,8.522878745280337,0.5717488789237668,True
389,ERC2,-0.443507584403512,2.96833376896378e-16,PHG,-0.0243222959363805,0.368174808318839,7.698970004336019,0.443507584403512,0.0243222959363805,7.698970004336019,0.5713004484304932,True
390,G3BP1,0.301413010943223,6.26966153454852e-10,TCX,0.0450141954778568,0.0861625376750935,6.698970004336019,0.301413010943223,0.0450141954778568,6.698970004336019,0.5699551569506727,True
391,CYRIA,-0.410104226564411,4.46093989113424e-11,PHG,-0.081552868886843,0.0006630434704824,5.045757490560675,0.410104226564411,0.081552868886843,5.045757490560675,0.5690582959641255,True
392,MACROD2,-0.53979455805147,1.73538578219085e-11,TCX,0.0410083499992205,0.0571212905474599,5.522878745280337,0.53979455805147,0.0410083499992205,5.522878745280337,0.5687593423019432,False
393,CRTC1,-0.221546808827701,0.0002969627811903,ACC,0.0479530259461883,0.159315072103224,7.698970004336019,0.221546808827701,0.0479530259461883,7.698970004336019,0.568609865470852,False
394,DCLK2,0.260189030671301,2.1640743556632e-05,TCX,0.0622840734904314,0.295161928588599,6.154901959985743,0.260189030671301,0.0622840734904314,6.154901959985743,0.5672645739910314,True
395,CDC42SE2,-0.164599349730817,3.14607922877583e-06,TCX,-0.113608951279294,0.0990776966381171,6.698970004336019,0.164599349730817,0.113608951279294,6.698970004336019,0.5672645739910314,True
396,CELF4,-0.253015244821785,8.7641872378183e-05,PHG,0.0235948710517971,0.522223458156804,9.69897000433602,0.253015244821785,0.0235948710517971,9.69897000433602,0.5671150971599401,False
397,LTN1,-0.21736148933286,0.0055149906939271,TCX,-0.0380774852217293,0.0229391849155932,8.397940008672037,0.21736148933286,0.0380774852217293,8.397940008672037,0.566965620328849,True
398,UBE4B,0.101410287949171,0.0002487550352019,FP,-0.034876956196375,0.0361351450464211,23.096910013008056,0.101410287949171,0.034876956196375,23.096910013008056,0.5656203288490285,False
399,ADAM10,0.21742286941886,6.854896795867801e-10,PHG,-0.014502655159022,0.816559530343947,20.522878745280337,0.21742286941886,0.014502655159022,20.522878745280337,0.5654708520179372,False
400,SAR1B,0.159528953249482,4.21746022495162e-06,PHG,-0.0207176154508226,0.410623350587344,33.0,0.159528953249482,0.0207176154508226,33.0,0.565321375186846,False
401,KIF13B,0.427806970235756,4.02789169996188e-11,PHG,0.0670660588436298,0.0029045983435133,5.096910013008056,0.427806970235756,0.0670660588436298,5.096910013008056,0.5650224215246636,True
402,LCP1,0.580781633228864,3.10167262574644e-06,PHG,0.0320902579373497,0.570144813594923,6.0,0.580781633228864,0.0320902579373497,6.0,0.5636771300448431,True
403,SETD7,0.220757900797024,1.49264688058179e-08,PHG,-0.0544271071628141,0.0486979996488718,7.397940008672037,0.220757900797024,0.0544271071628141,7.397940008672037,0.5633781763826606,False
404,MAPT,0.103907554062456,0.100746555590341,FP,-0.0389564615223147,0.173015774146089,15.045757490560677,0.103907554062456,0.0389564615223147,15.045757490560677,0.5632286995515694,False
405,CCKBR,-0.616860028276993,1.76145595452462e-12,PHG,0.0476927016975202,0.295705137820368,5.096910013008056,0.616860028276993,0.0476927016975202,5.096910013008056,0.5623318385650223,False
406,LAMB2,0.638772184233286,3.17455732227326e-13,TCX,-0.0058042644831765,0.904379126090563,9.0,0.638772184233286,0.0058042644831765,9.0,0.56203288490284,False
407,IQGAP1,0.510834037723287,1.27416483232499e-10,TCX,-0.0009030192883547,0.986042276676904,11.69897000433602,0.510834037723287,0.0009030192883547,11.69897000433602,0.5618834080717487,False
408,PSD,-0.227672295718737,0.0009698799389516,PHG,-0.0282398949505434,0.373417843136224,9.397940008672036,0.227672295718737,0.0282398949505434,9.397940008672036,0.5606875934230193,True
409,CAMK2N1,-0.25145280186633,5.22764644752331e-06,PHG,0.0133233127992431,0.879377184905008,14.30102999566398,0.25145280186633,0.0133233127992431,14.30102999566398,0.5603886397608371,False
410,TMEM184B,0.324914147985791,4.76262511401407e-10,TCX,0.0707717972309852,0.198386052759193,5.301029995663981,0.324914147985791,0.0707717972309852,5.301029995663981,0.5600896860986547,True
411,GID4,0.144698672454377,3.09401877359529e-05,PHG,0.044647280797297,0.473198472886613,9.522878745280336,0.144698672454377,0.044647280797297,9.522878745280336,0.5600896860986546,True
412,SPOCK3,0.255985030988765,0.0013491620977136,PHG,0.235435485867541,4.53699944448713e-09,5.221848749616356,0.255985030988765,0.235435485867541,5.221848749616356,0.5597907324364723,True
413,TSC22D1,0.177865589511045,0.0178499047530176,TCX,-0.0595562396843962,0.162990885261581,7.698970004336019,0.177865589511045,0.0595562396843962,7.698970004336019,0.5590433482810164,False
414,CUX1,0.15353008206851,1.35005058833301e-05,PHG,-0.0338940768192826,0.554397923945988,11.30102999566398,0.15353008206851,0.0338940768192826,11.30102999566398,0.558594917787743,False
415,PLD2,0.348495470057375,1.2240189322577e-06,PHG,0.0018575198058135,0.965943862783571,17.0,0.348495470057375,0.0018575198058135,17.0,0.5581464872944693,True
416,BCKDK,-0.178201316154575,0.0001309489769279,TCX,-0.0293913952658688,0.241650101021289,10.69897000433602,0.178201316154575,0.0293913952658688,10.69897000433602,0.5571001494768311,True
417,ZFTRAF1,0.256177400045664,7.01657948310117e-05,TCX,0.0375416671179499,0.437739651720122,7.698970004336019,0.256177400045664,0.0375416671179499,7.698970004336019,0.5566517189835576,True
418,MYO1E,0.502497489526196,2.4595086688943997e-12,PHG,-0.0478616905784439,0.436197624726543,5.221848749616356,0.502497489526196,0.0478616905784439,5.221848749616356,0.5565022421524664,False
419,DOC2A,-0.427692914131352,4.17470872166074e-08,PHG,-0.0015769550403916,0.965330669919383,12.522878745280336,0.427692914131352,0.0015769550403916,12.522878745280336,0.5560538116591929,True
420,NSUN4,0.0827299033726741,0.011758226060127,FP,-0.0395215071873022,0.346490537104555,20.39794000867204,0.0827299033726741,0.0395215071873022,20.39794000867204,0.5559043348281016,False
421,NIT2,-0.248254794993155,3.69095634622926e-08,TCX,-0.0529947169127896,0.217067981150192,6.522878745280337,0.248254794993155,0.0529947169127896,6.522878745280337,0.5551569506726457,True
422,SYT11,-0.184537931613745,0.0405628849273748,TCX,0.020304862047282,0.396578347158296,14.522878745280336,0.184537931613745,0.020304862047282,14.522878745280336,0.5527653213751869,False
423,UBBP4,-0.014738792441051,0.886620730848388,TCX,0.120782651652482,0.65534563854025,9.397940008672036,0.014738792441051,0.120782651652482,9.397940008672036,0.5526158445440956,False
424,PRKG1,0.265351755454307,2.9843838105629e-06,PCC,0.0659655715801688,0.0311297578754521,5.698970004336019,0.265351755454307,0.0659655715801688,5.698970004336019,0.552167414050822,True
425,CD2AP,0.186317693727017,0.0001071094139718,PHG,0.0161460164632973,0.572669903695613,21.096910013008056,0.186317693727017,0.0161460164632973,21.096910013008056,0.5515695067264574,True
426,PIK3CD,0.129926528912493,0.0699909441517929,FP,0.0251827572305504,0.527440179076352,24.69897000433602,0.129926528912493,0.0251827572305504,24.69897000433602,0.5515695067264574,True
427,CDKAL1,0.0975026252030329,0.0014306896790293,PHG,-0.0358168437140336,0.403216278999083,17.30102999566398,0.0975026252030329,0.0358168437140336,17.30102999566398,0.551270553064275,False
428,BMS1,0.0575885621790606,0.0502933587055713,ACC,-0.0545258265679053,0.389749019510799,13.522878745280336,0.0575885621790606,0.0545258265679053,13.522878745280336,0.5506726457399103,False
429,IRF9,0.395078291800711,2.66759214659543e-06,PHG,-0.0200531300379042,0.75717420265274,8.0,0.395078291800711,0.0200531300379042,8.0,0.5500747384155455,False
430,CHN2,0.278666511824697,0.0332401852488369,TCX,0.0279678571495325,0.693780826607678,8.045757490560675,0.278666511824697,0.0279678571495325,8.045757490560675,0.5490284005979074,True
