gene	neglog10p
GRAMD1B	8.0
GRAMD4P7	8.522878745280337
GRAP	13.0
GRIA1	8.698970004336019
GRIFIN	10.69897000433602
GRIK1	8.0
GRIK2	8.0
GRIK3	5.301029995663981
GRIN2B	5.522878745280337
GRIN3B	9.0
GRIP1	9.522878745280336
GRK5	18.69897000433602
GRM3	5.045757490560675
GRM7-AS3	5.522878745280337
GRM8	7.698970004336019
GRN	19.69897000433602
GSTCD	5.045757490560675
GSTM5P1	5.154901959985743
GTF2F1	6.221848749616356
GTF2H1	8.154901959985743
GTF2H3	10.0
GTF2IP11	6.698970004336019
GTF2IRD1	10.0
GUCY1A2	5.0
GULOP	8.698970004336019
GUSB	12.154901959985745
GUSBP11	8.045757490560675
GUSBP18	5.301029995663981
GUSBP4	11.045757490560677
GUSBP6	5.698970004336019
GYG1P1	5.698970004336019
GYG1P2	7.522878745280337
H19	7.698970004336019
H2BC4	8.301029995663981
H3C12	5.3979400086720375
H3C9P	7.522878745280337
H3P28	5.522878745280337
H3P30	5.096910013008056
H4C8	7.522878745280337
HACE1	10.045757490560677
HACL1	9.096910013008056
HADHA	7.698970004336019
HADHBP1	6.522878745280337
HAGHL	5.698970004336019
HAMP	6.0
HAND1	6.301029995663981
HAS2-AS1	5.045757490560675
HAT1	5.154901959985743
HBB	5.045757490560675
HBD	5.045757490560675
HBEGF	8.154901959985743
HBG2	5.3979400086720375
HCG27	33.221848749616356
HCN1	12.397940008672036
HDAC11-AS1	5.0
HDAC2-AS2	9.0
HDAC9	5.698970004336019
HEATR3	17.69897000433602
HECW1	6.0
HERC2	7.0
HESX1	8.0
HEYL	10.69897000433602
HGH1	21.69897000433602
HID1-AS1	6.045757490560675
HIGD1AP18	9.154901959985745
HIGD1AP3	7.154901959985743
HIGD2AP1	16.0
HINT1	13.69897000433602
HIP1R	9.69897000433602
HIRA	13.69897000433602
HLA-C	33.221848749616356
HLA-DQA1	22.522878745280337
HLA-DQB1	18.69897000433602
HLA-DQB3	16.397940008672037
HLA-DRA	16.69897000433602
HLA-DRB1	22.522878745280337
HLA-DRB5	8.301029995663981
HLA-DRB9	16.69897000433602
HMG20A	13.69897000433602
HMGB1P26	6.221848749616356
HMGB1P45	15.522878745280336
HMGB3P12	6.522878745280337
HMGB3P18	10.69897000433602
HMGB3P23	7.698970004336019
HMGB3P3	8.0
HMGCS1	7.698970004336019
HMGN1	14.69897000433602
HMGN1P11	5.221848749616356
HMGN1P19	5.3979400086720375
HMGN2P18	5.301029995663981
HMGN4	8.0
HNF1B	5.698970004336019
HNF4G	12.0
HNRNPA1P4	5.154901959985743
HNRNPA1P46	7.698970004336019
HNRNPA1P55	7.0
HNRNPA1P56	7.698970004336019
HNRNPA1P61	5.698970004336019
HNRNPCP7	10.522878745280336
HNRNPKP3	7.045757490560675
HNRNPMP2	12.0
HOOK3	14.69897000433602
HOXC-AS3	5.096910013008056
HP1BP3	11.69897000433602
HPCAL1	5.301029995663981
HPGDS	5.045757490560675
HPRT1P2	6.154901959985743
HRK	5.522878745280337
HROB	8.0
HS3ST1	7.698970004336019
HS3ST5	9.0
HS6ST3	5.221848749616356
HSCB	10.221848749616356
HSD17B4	5.3979400086720375
HSP90AA4P	5.301029995663981
HSP90AA6P	6.698970004336019
HSPA1L	12.154901959985745
HSPA5P1	5.221848749616356
HSPA6	8.096910013008056
HSPA8P13	13.045757490560677
HSPA8P5	6.154901959985743
HSPA8P9	6.301029995663981
HSPE1P19	8.698970004336019
HSPG2	7.698970004336019
HTR1A	6.0
HTR1E	6.301029995663981
HTR7	6.522878745280337
HTRA1-AS1	8.698970004336019
HYAL2	7.397940008672037
HYDIN	8.045757490560675
HYI	6.154901959985743
IARS2	7.522878745280337
ICA1	8.154901959985743
ICA1L	14.154901959985745
ICE1	8.0
ICOS	5.301029995663981
IDI1P2	8.698970004336019
IDUA	13.69897000433602
IFNL1	17.522878745280337
IFT81	6.522878745280337
IGDCC4	6.522878745280337
IGF1	5.096910013008056
IGF2	7.698970004336019
IGF2BP2	5.698970004336019
IGF2R	5.3979400086720375
IGHEP1	12.154901959985745
IGHG1	12.154901959985745
IGHG3	10.045757490560677
IGHGP	8.0
IGHV1-68	9.30102999566398
IGHV1-69	9.30102999566398
IGHV1OR21-1	8.698970004336019
IGHV2-70	6.522878745280337
IGHV3-63	11.0
IGHV3-64	11.0
IGHV3-65	9.397940008672036
IGHV3-71	6.522878745280337
IGHVII-65-1	7.301029995663981
IGKV1OR2-118	10.397940008672036
IGLL3P	31.0
IGSF11	6.096910013008056
IGSF23	12.30102999566398
IGSF3	6.301029995663981
IKZF1	5.045757490560675
IKZF4	10.69897000433602
IL12B-AS1	6.0
IL15	6.0
IL17RD	8.0
IL19	6.154901959985743
IL1R1	5.045757490560675
IL1RAP	5.045757490560675
IL21-AS1	5.096910013008056
IL34	20.522878745280337
IL6R	62.22184874961635
IL7R	5.3979400086720375
ILRUN	8.0
ILRUN-AS1	8.154901959985743
IMMP2L	5.221848749616356
IMPA2	5.154901959985743
IMPDH1P7	11.30102999566398
IMPDH1P8	5.3979400086720375
ING2	11.0
INHCAP	6.096910013008056
INO80D	10.0
INPP4B	6.0
INPP5A	10.397940008672036
INPP5B	22.69897000433602
INPP5D	18.69897000433602
INSIG1	6.154901959985743
INSIG1-DT	7.698970004336019
INTS12	5.045757490560675
INTS14	6.522878745280337
INTS2	8.045757490560675
INTS9	5.522878745280337
IP6K1	14.69897000433602
IP6K2	10.69897000433602
IPMK	9.0
IPO5	13.154901959985745
IPO7	18.0
IPPKP1	7.397940008672037
IQCD	9.69897000433602
IQCF2	11.221848749616356
IQCF4P	7.301029995663981
IQCF6	7.301029995663981
IQCK	11.69897000433602
IQGAP1	11.69897000433602
IQGAP2	5.045757490560675
IQUB	7.0
IRAK1BP1	8.0
IRAK2	17.0
IRF6	5.045757490560675
IRF9	8.0
IRGC	11.522878745280336
IRX1	7.698970004336019
ISCA1P1	6.0
ISCA1P6	5.154901959985743
ISL2	8.096910013008056
ISM1	8.096910013008056
ISX	8.698970004336019
ITGA11	5.301029995663981
ITGAX	11.69897000433602
ITGB1BP1	7.301029995663981
ITGB3	12.30102999566398
ITGB5	9.69897000433602
ITGB8	5.221848749616356
ITPKB	7.698970004336019
ITSN2	7.698970004336019
JADRR	6.154901959985743
JAKMIP3	6.522878745280337
JARID2	5.045757490560675
JAZF1	10.045757490560677
JCAD	7.397940008672037
JHY	5.698970004336019
JKAMPP1	6.301029995663981
JMJD1C	7.301029995663981
JUN-DT	5.221848749616356
JUP	8.0
KALRN	10.397940008672036
KANSL1	15.30102999566398
KASH5	6.522878745280337
KAT6A	5.0
KAT8	7.397940008672037
KATNAL2	6.698970004336019
KAZN	5.698970004336019
KBTBD8	5.522878745280337
KCNE2	6.0
KCNF1	7.698970004336019
KCNG1	8.698970004336019
KCNG4	6.0
KCNH1	7.397940008672037
KCNH5	5.522878745280337
KCNH8	6.698970004336019
KCNJ3	12.154901959985745
KCNJ4	5.045757490560675
KCNK1	6.154901959985743
KCNN2	6.045757490560675
KCNN3	5.698970004336019
KCNQ2	8.397940008672037
KCNV2	5.221848749616356
KCTD15	5.0
KCTD9P6	5.301029995663981
KDM1B	7.698970004336019
KDM2A	9.69897000433602
KDM2B-DT	16.096910013008056
KDM4B	8.301029995663981
KDM5B	8.698970004336019
KHDC1	7.301029995663981
KHDRBS2	21.69897000433602
KHSRP	6.221848749616356
KIAA0232	6.0
KIAA2013	9.045757490560677
KIF13B	5.096910013008056
KIF1B	9.0
KIF22	13.0
KIF26A	9.0
KIF3B	8.154901959985743
KIR3DL2	8.096910013008056
KIR3DX1	8.154901959985743
KLC1	11.69897000433602
KLC3	10.30102999566398
KLF16	9.30102999566398
KLF18	7.397940008672037
KLF6	5.221848749616356
KLHDC1	5.154901959985743
KLHDC10	9.0
KLHDC7B-DT	14.0
KLHL10	9.154901959985745
KLHL28	5.154901959985743
KLHL3	5.154901959985743
KLHL4	6.0
KLHL42	8.0
KLHL6	11.0
KMT2C	12.221848749616356
KMT5A	11.221848749616356
KMT5B	8.698970004336019
KPNA2	14.397940008672036
KPNA7	7.698970004336019
KPNB1-DT	5.096910013008056
KRBOX5	5.301029995663981
KRT18P16	9.69897000433602
KRT18P24	5.698970004336019
KRT18P4	7.522878745280337
KRT18P45	5.045757490560675
KRT18P47	7.397940008672037
KRT18P64	7.698970004336019
KRT18P9	28.522878745280337
KRT19P1	5.301029995663981
KRT19P2	7.698970004336019
KRTCAP2	5.301029995663981
KSR1P1	30.221848749616356
L3MBTL3	5.221848749616356
L3MBTL4	6.096910013008056
LAMA1	6.221848749616356
LAMB2	9.0
LAMC3	9.096910013008056
LAMP1	7.045757490560675
LAMTOR4	13.397940008672036
LAP3	8.221848749616356
LARP4	8.0
LARP6	5.301029995663981
LARS1	7.397940008672037
LAT	17.221848749616356
LCMT1	7.397940008672037
LCORL	5.698970004336019
LCP1	6.0
LDAF1	5.698970004336019
LDHBP3	6.045757490560675
LDLR	9.0
LEF1-AS1	10.0
LGI2	5.301029995663981
LGMN	13.397940008672036
LGMNP1	7.698970004336019
LHX1-DT	5.522878745280337
LHX6	6.3979400086720375
LHX9	5.221848749616356
LIAT1	15.0
LIG4	5.3979400086720375
LILRA1	10.0
LILRA2	8.154901959985743
LILRA5	11.221848749616356
LILRB1	10.0
LILRB2	10.397940008672036
LILRB4	7.397940008672037
LILRB5	10.69897000433602
LIMA1	7.698970004336019
LIMASI	7.301029995663981
LIMS2	5.698970004336019
LIN28B	5.301029995663981
LIN9	7.0
LINC00052	6.0
LINC00111	7.698970004336019
LINC00184	5.698970004336019
LINC00240	17.30102999566398
LINC00269	6.0
LINC00290	5.3979400086720375
LINC00343	7.0
LINC00345	6.096910013008056
LINC00355	7.698970004336019
LINC00364	6.0
LINC00375	5.045757490560675
LINC00377	6.698970004336019
LINC00398	5.301029995663981
LINC00423	5.301029995663981
LINC00467	8.221848749616356
LINC00470	7.397940008672037
LINC00489	9.69897000433602
LINC00524	5.096910013008056
LINC00534	18.522878745280337
LINC00543	5.3979400086720375
LINC00550	6.221848749616356
LINC00558	5.154901959985743
LINC00574	14.0
LINC00583	5.221848749616356
LINC00595	5.221848749616356
LINC00609	7.0
LINC00621	5.698970004336019
LINC00680	11.045757490560677
LINC00686	7.154901959985743
LINC00708	5.096910013008056
LINC00861	9.69897000433602
LINC00871	9.154901959985745
LINC00877	6.096910013008056
LINC00895	6.301029995663981
LINC00899	5.154901959985743
LINC00906	5.3979400086720375
LINC00917	8.0
LINC00923	8.698970004336019
LINC00927	7.698970004336019
LINC00939	8.301029995663981
LINC00944	5.096910013008056
LINC00960	8.0
LINC00971	10.397940008672036
LINC00989	7.522878745280337
LINC01003	8.397940008672037
LINC01005	5.045757490560675
LINC01012	11.69897000433602
LINC01016	5.154901959985743
LINC01018	6.301029995663981
LINC01019	8.698970004336019
LINC01030	18.522878745280337
LINC01031	6.522878745280337
LINC01036	6.0
LINC01048	5.045757490560675
LINC01080	6.045757490560675
LINC01081	6.221848749616356
LINC01087	9.69897000433602
LINC01098	5.154901959985743
LINC01099	5.154901959985743
LINC01104	16.69897000433602
LINC01117	8.096910013008056
LINC01121	8.0
LINC01122	5.522878745280337
LINC01141	14.30102999566398
LINC01151	7.154901959985743
LINC01163	5.096910013008056
LINC01170	9.69897000433602
LINC01179	5.221848749616356
LINC01192	9.69897000433602
LINC01226	15.69897000433602
LINC01231	5.698970004336019
LINC01234	9.0
LINC01235	5.221848749616356
LINC01243	6.301029995663981
LINC01247	8.0
LINC01248	6.0
LINC01249	5.522878745280337
LINC01250	5.698970004336019
LINC01252	13.154901959985745
LINC01254	7.698970004336019
LINC01271	6.221848749616356
LINC01288	5.698970004336019
LINC01310	8.397940008672037
LINC01320	10.0
LINC01326	7.522878745280337
LINC01362	5.045757490560675
LINC01377	8.698970004336019
LINC01392	5.096910013008056
LINC01419	7.698970004336019
LINC01428	5.045757490560675
LINC01429	5.698970004336019
LINC01435	5.522878745280337
LINC01440	6.698970004336019
LINC01448	5.045757490560675
LINC01451	9.096910013008056
LINC01470	8.397940008672037
LINC01471	7.0
LINC01482	10.0
LINC01488	14.522878745280336
LINC01499	8.301029995663981
LINC01500	5.154901959985743
LINC01505	5.698970004336019
LINC01532	5.221848749616356
LINC01539	7.045757490560675
LINC01544	10.0
LINC01553	13.522878745280336
LINC01559	6.221848749616356
LINC01561	7.522878745280337
LINC01567	7.397940008672037
LINC01572	9.69897000433602
LINC01602	5.301029995663981
LINC01605	9.69897000433602
LINC01615	13.69897000433602
LINC01623	25.397940008672037
LINC01643	5.301029995663981
LINC01647	6.0
LINC01648	6.698970004336019
LINC01671	7.0
LINC01677	6.698970004336019
LINC01679	6.154901959985743
LINC01680	10.0
LINC01682	6.221848749616356
LINC01684	5.3979400086720375
LINC01685	5.221848749616356
LINC01701	5.698970004336019
LINC01707	5.301029995663981
LINC01712	6.221848749616356
LINC01718	6.522878745280337
LINC01720	11.397940008672036
LINC01725	6.221848749616356
LINC01739	5.221848749616356
LINC01744	5.522878745280337
LINC01755	6.3979400086720375
LINC01756	6.698970004336019
LINC01774	6.0
LINC01776	7.397940008672037
LINC01789	6.698970004336019
LINC01800	18.154901959985743
LINC01801	6.3979400086720375
LINC01808	16.522878745280337
LINC01812	5.522878745280337
LINC01824	8.0
LINC01843	6.0
LINC01854	5.154901959985743
LINC01861	8.698970004336019
LINC01866	5.045757490560675
LINC01868	7.397940008672037
LINC01876	10.0
LINC01877	5.698970004336019
LINC01893	6.0
LINC01898	6.0
LINC01899	5.221848749616356
LINC01900	10.0
LINC01915	5.698970004336019
LINC01916	5.698970004336019
LINC01924	5.698970004336019
LINC01937	11.0
LINC01945	5.221848749616356
LINC01950	8.698970004336019
LINC01957	8.397940008672037
LINC01960	5.3979400086720375
LINC01965	7.0
LINC01979	5.3979400086720375
LINC01991	11.221848749616356
LINC01994	5.154901959985743
LINC01997	5.221848749616356
LINC01999	10.221848749616356
LINC02006	8.698970004336019
LINC02008	6.522878745280337
LINC02015	5.3979400086720375
LINC02016	7.0
LINC02054	12.69897000433602
LINC02057	9.0
LINC02059	15.0
LINC02063	7.698970004336019
LINC02090	17.69897000433602
LINC02092	5.3979400086720375
LINC02098	5.154901959985743
LINC02101	7.221848749616356
LINC02103	5.3979400086720375
LINC02113	8.0
LINC02114	5.3979400086720375
LINC02131	6.154901959985743
LINC02133	15.0
LINC02137	7.301029995663981
LINC02152	6.301029995663981
LINC02165	5.698970004336019
LINC02177	6.522878745280337
LINC02181	5.096910013008056
LINC02182	5.045757490560675
LINC02198	5.301029995663981
LINC02210	6.3979400086720375
LINC02210-CRHR1	14.0
LINC02211	6.3979400086720375
LINC02214	6.698970004336019
LINC02227	6.0
LINC02240	6.698970004336019
LINC02245	5.3979400086720375
LINC02253	8.698970004336019
LINC02265	8.522878745280337
LINC02268	10.522878745280336
LINC02271	9.221848749616356
LINC02276	6.0
LINC02277	11.221848749616356
LINC02279	6.522878745280337
LINC02295	5.301029995663981
LINC02299	5.522878745280337
LINC02303	5.522878745280337
LINC02304	6.0
LINC02307	5.522878745280337
LINC02319	5.698970004336019
LINC02323	14.30102999566398
LINC02325	8.397940008672037
LINC02327	8.0
LINC02328	8.0
LINC02333	31.154901959985743
LINC02335	5.522878745280337
LINC02360	7.698970004336019
LINC02361	9.096910013008056
LINC02370	5.522878745280337
LINC02375	6.096910013008056
LINC02382	5.221848749616356
LINC02392	5.3979400086720375
LINC02406	13.0
LINC02414	5.522878745280337
LINC02422	8.698970004336019
LINC02429	6.698970004336019
LINC02432	5.698970004336019
LINC02438	8.0
LINC02456	5.096910013008056
LINC02459	10.69897000433602
LINC02460	5.154901959985743
LINC02466	6.3979400086720375
LINC02468	14.397940008672036
LINC02483	5.154901959985743
LINC02494	6.698970004336019
LINC02496	8.221848749616356
LINC02497	6.3979400086720375
LINC02498	17.69897000433602
LINC02500	5.3979400086720375
LINC02508	5.301029995663981
LINC02509	9.0
LINC02512	6.698970004336019
LINC02513	7.397940008672037
LINC02518	6.154901959985743
LINC02532	6.301029995663981
LINC02538	6.0
LINC02541	8.154901959985743
LINC02549	9.0
LINC02550	6.154901959985743
LINC02553	10.69897000433602
LINC02557	9.397940008672036
LINC02562	5.154901959985743
LINC02568	15.69897000433602
LINC02585	8.397940008672037
LINC02607	5.698970004336019
LINC02609	10.221848749616356
LINC02613	5.3979400086720375
LINC02619	6.698970004336019
LINC02623	13.522878745280336
LINC02624	6.221848749616356
LINC02629	6.154901959985743
LINC02639	5.221848749616356
LINC02645	9.397940008672036
LINC02646	6.0
LINC02651	6.301029995663981
LINC02653	6.522878745280337
LINC02660	5.522878745280337
LINC02661	5.522878745280337
LINC02667	5.096910013008056
LINC02670	10.69897000433602
LINC02680	9.154901959985745
LINC02689	13.69897000433602
LINC02691	9.0
LINC02695	60.69897000433602
LINC02699	8.522878745280337
LINC02705	16.096910013008056
LINC02713	5.3979400086720375
LINC02715	5.154901959985743
LINC02719	5.0
LINC02739	5.301029995663981
LINC02748	8.698970004336019
LINC02750	41.22184874961635
LINC02756	8.698970004336019
LINC02757	5.698970004336019
LINC02759	5.301029995663981
LINC02761	13.154901959985745
LINC02762	7.045757490560675
LINC02763	7.045757490560675
LINC02770	10.0
LINC02772	5.045757490560675
LINC02775	5.154901959985743
LINC02782	5.154901959985743
LINC02784	7.698970004336019
LINC02790	6.698970004336019
LINC02798	8.0
LINC02808	15.522878745280336
LINC02814	7.522878745280337
LINC02816	5.3979400086720375
LINC02822	5.3979400086720375
LINC02834	5.698970004336019
LINC02836	6.698970004336019
LINC02838	8.522878745280337
LINC02851	8.0
LINC02852	5.096910013008056
LINC02862	5.221848749616356
LINC02869	10.045757490560677
LINC02877	8.698970004336019
LINC02879	6.0
LINC02885	8.698970004336019
LINC02898	7.301029995663981
LINC02907	5.096910013008056
LINC02923	5.096910013008056
LINC02930	7.522878745280337
LINC02934	20.522878745280337
LINC02935	7.0
LINC02940	7.698970004336019
LINC02941	6.221848749616356
LINC02942	5.045757490560675
LINC02946	11.096910013008056
LINC02955	6.154901959985743
LINC02973	5.045757490560675
LINC02974	5.698970004336019
LINC02987	5.045757490560675
LINC02991	10.0
LINC03006	9.0
LINC03007	5.154901959985743
LINC03015	5.698970004336019
LINC03021	5.221848749616356
LINC03022	5.698970004336019
LINC03041	5.3979400086720375
LINC03054	10.0
LINC03070	6.522878745280337
LINC03076	5.522878745280337
LINC03085	7.522878745280337
LINC03122	10.522878745280336
LINC03124	8.045757490560675
LINC03131	6.301029995663981
LINC03138	6.3979400086720375
LINC03140	6.154901959985743
LINC03141	6.154901959985743
LINC03142	21.30102999566398
LINGO1	13.69897000433602
LINGO2	5.698970004336019
LINP1	8.301029995663981
LIPC	5.698970004336019
LIPC-AS1	5.698970004336019
LIPE-AS1	5.522878745280337
LIPG	11.69897000433602
LMAN2	7.0
LMOD3	5.698970004336019
LMX1A	7.698970004336019
LMX1A-AS1	6.0
LNC-LBCS	6.3979400086720375
LNCEGFL7OS	9.096910013008056
LNCOB1	276.69897000433605
LNCOG	5.221848749616356
LNCRNA-IUR	6.522878745280337
LNX2	5.3979400086720375
LOHAN2	5.221848749616356
LOLI1	5.3979400086720375
LPXN	9.30102999566398
LRAT	5.522878745280337
LRATD2	6.522878745280337
LRBA	9.397940008672036
LRFN1	17.522878745280337
LRFN2	32.69897000433602
LRP1B	7.0
LRRC25	11.0
LRRC2P1	14.69897000433602
LRRC38	8.154901959985743
LRRC4C	5.096910013008056
LRRIQ3	5.096910013008056
LRRK1-AS1	5.221848749616356
LRRK2	15.0
LRRN2	10.69897000433602
LSAMP	8.0
LSINCT5	6.221848749616356
LSM12	7.698970004336019
LSM2	12.154901959985745
LSP1P5	10.397940008672036
LTBP1	8.397940008672037
LTN1	8.397940008672037
LUC7L	9.0
LUC7L3	14.69897000433602
LUNAR1	9.0
LUZP2	7.698970004336019
LY75	12.522878745280336
LY75-CD302	12.522878745280336
LYPD5	9.0
LYPLA1P1	7.0
MACF1	17.096910013008056
MACIR	5.221848749616356
MACROD2	5.522878745280337
MAD1L1	6.0
MADD	15.522878745280336
MAF	12.0
MAF1	21.522878745280337
MAILR	6.0
MAK	8.096910013008056
MAML3	10.221848749616356
MAMSTR	5.301029995663981
MANBAL	7.397940008672037
MAP10	5.522878745280337
MAP1S	5.045757490560675
MAP2K3	15.0
MAP2K5	5.221848749616356
MAP3K20	8.0
MAP3K20-AS1	8.0
MAP3K4	5.096910013008056
MAP4	6.522878745280337
MAP4K4	7.397940008672037
MAP7D3	6.0
MAPK6	10.0
MAPK6-DT	10.0
MAPK7	6.0
MAPKAP1	10.0
MAPKAPK5	12.096910013008056
MAPRE1P2	5.698970004336019
MAPT	15.045757490560677
MAPT-AS1	7.154901959985743
MARCHF1	5.522878745280337
MARCKS	8.154901959985743
MARK2	7.522878745280337
MARK2P15	7.301029995663981
MARK4	70.39794000867204
MARVELD1	9.522878745280336
MAS1	5.3979400086720375
MAST2	9.30102999566398
MAU2	8.045757490560675
MAVS	14.30102999566398
MB21D2	24.397940008672037
MBIP	7.0
MBL1P	12.69897000433602
MC3R	5.3979400086720375
MCFD2P1	5.301029995663981
MCPH1	5.221848749616356
MCTP2	6.0
MDFI	7.698970004336019
MDFIC	5.698970004336019
MDM4	7.698970004336019
ME3	9.522878745280336
MECOM	5.698970004336019
MED12L	6.522878745280337
MED13	12.522878745280336
MED20	10.0
MED28P5	10.69897000433602
MEF2C	10.69897000433602
MEF2C-AS1	10.69897000433602
MEFV	8.397940008672037
MEGF10	6.096910013008056
MEI1	9.154901959985745
MEI4	8.0
MEIKIN	6.522878745280337
MEIOSIN	7.301029995663981
MELK	14.0
METRN	5.154901959985743
MFSD10	7.698970004336019
MFSD14CP	7.698970004336019
MFSD4BP1	6.0
MGAT5	9.522878745280336
MGC27382	8.154901959985743
MGME1	5.301029995663981
MGMT	13.69897000433602
MIB1	23.045757490560675
MICAL2	6.522878745280337
MICALL2	5.522878745280337
MID1	5.154901959985743
MIMT1	13.30102999566398
MINDY2-DT	18.397940008672037
MIOS-DT	8.522878745280337
MIR1202	8.397940008672037
MIR1297	6.045757490560675
MIR1302-7	9.522878745280336
MIR137HG	6.698970004336019
MIR142HG	9.0
MIR155HG	6.522878745280337
MIR2113	20.0
MIR29B2CHG	8.096910013008056
MIR302F	6.0
MIR30B	5.3979400086720375
MIR31HG	5.096910013008056
MIR3201	12.69897000433602
MIR320D1	8.698970004336019
MIR34AHG	9.397940008672036
MIR3622B	6.0
MIR3685	5.0
MIR3689F	5.154901959985743
MIR378C	8.522878745280337
MIR3908	5.045757490560675
MIR422A	8.522878745280337
MIR4268	7.0
MIR4280HG	15.0
MIR4300HG	7.096910013008056
MIR4309	14.30102999566398
MIR4318	9.69897000433602
MIR4431	6.301029995663981
MIR4432HG	6.0
MIR4454	8.522878745280337
MIR4527HG	8.0
MIR4689	5.154901959985743
MIR4752	11.221848749616356
MIR497HG	6.154901959985743
MIR5197	6.045757490560675
MIR548A1HG	5.0
MIR548AB	19.154901959985743
MIR548AE1	7.698970004336019
MIR548AG1	9.221848749616356
MIR548H4	6.096910013008056
MIR5692A2	5.154901959985743
MIR5702	6.698970004336019
MIR5708	5.154901959985743
MIR572	17.69897000433602
MIR633	6.0
MIR646HG	6.522878745280337
MIR670HG	8.698970004336019
MIR7-3HG	11.69897000433602
MIR7154	6.3979400086720375
MIR8074	7.698970004336019
MIR9-2HG	13.522878745280336
MIR924HG	9.30102999566398
MIX23P2	5.698970004336019
MKLN1	5.301029995663981
MKNK1	5.221848749616356
MKNK2P1	14.69897000433602
MKRN1	21.0
MKX	9.154901959985745
MLLT3	5.3979400086720375
MLPH	5.221848749616356
MLXIPL	20.154901959985743
MMADHC-DT	5.522878745280337
MMD2	7.522878745280337
MME	11.397940008672036
MMP12	43.69897000433602
MMP3	43.69897000433602
MMS22L	8.096910013008056
MOB1A	7.698970004336019
MOB1B	7.397940008672037
MOB3B	5.698970004336019
MOB3C	5.221848749616356
MOBP	7.0
MOG	17.30102999566398
MORC1	7.301029995663981
MORC1-AS1	7.301029995663981
MORC2-AS1	18.0
MORN3	39.69897000433602
MPDZ	6.3979400086720375
MPHOSPH6-DT	5.221848749616356
MPHOSPH9	10.154901959985745
MPP3	6.221848749616356
MPP7	5.045757490560675
MPPE1P1	5.045757490560675
MPZL1	6.0
MRC1	8.522878745280337
MRM1	5.522878745280337
MROH1	9.221848749616356
MRPL39	6.522878745280337
MRPL50P1	5.522878745280337
MRPL50P4	10.522878745280336
MRPL57P6	7.045757490560675
MRPL58	7.698970004336019
MRPS30	6.3979400086720375
MRPS31P1	10.0
MRPS36P2	6.3979400086720375
MS4A2	15.221848749616356
MS4A3	7.301029995663981
MS4A4A	41.39794000867204
MS4A4E	20.69897000433602
MS4A6A	53.69897000433602
MS4A6E	11.30102999566398
MSANTD1	6.221848749616356
MSH2	6.096910013008056
MSH6	8.698970004336019
MSR1	5.301029995663981
MSRA	7.154901959985743
MSRB2	9.0
MSX2	5.154901959985743
MTARC2P1	6.096910013008056
MTATP6P14	6.698970004336019
MTATP6P21	8.096910013008056
MTATP6P24	7.522878745280337
MTATP6P26	18.0
MTATP6P30	6.301029995663981
MTCO3P1	18.69897000433602
MTCO3P30	6.0
MTCO3P40	8.0
MTCYBP27	5.698970004336019
MTDH	9.397940008672036
MTDHP1	6.221848749616356
MTHFD1L	9.69897000433602
MTHFD2P1	5.301029995663981
MTM1	7.096910013008056
MTMR14	6.0
MTMR2	8.301029995663981
MTMR3	9.397940008672036
MTMR9P1	11.0
MTND2P8	5.698970004336019
MTND2P9	5.698970004336019
MTND3P4	6.154901959985743
MTND5P40	5.0
MTRFR	15.221848749616356
MTSS2	13.522878745280336
MUC12-AS1	8.397940008672037
MUC17	8.397940008672037
MUC19	15.0
MUC6	9.397940008672036
MUPP	5.096910013008056
MVB12B	8.096910013008056
MVD	6.154901959985743
MVK	8.397940008672037
MXI1	5.522878745280337
MYCBP	11.69897000433602
MYDGF	9.154901959985745
MYL10	11.30102999566398
MYMK	12.221848749616356
MYO15A	9.0
MYO16	7.698970004336019
MYO1C	7.301029995663981
MYO1E	5.221848749616356
MYOCOS	12.154901959985745
MYOM2	5.301029995663981
MYOZ2	5.221848749616356
MYPN	8.096910013008056
MYRIP	5.3979400086720375
MYT1L	5.698970004336019
Metazoa_SRP	13.0
NAALADL2	9.154901959985745
NACAP2	5.522878745280337
NACAP5	8.221848749616356
NALF1	5.3979400086720375
NANOS2	17.69897000433602
NARS2	5.522878745280337
NAV2	6.3979400086720375
NBAS	5.301029995663981
NBEAL1	9.0
NBPF11	5.301029995663981
NBPF3	8.221848749616356
NBPF4	8.221848749616356
NCAM1-AS2	5.522878745280337
NCAPGP2	7.154901959985743
NCK2	14.522878745280336
NCKAP5	11.096910013008056
NCKIPSD	8.397940008672037
NCL	16.0
NCOA5LP	6.698970004336019
NCOR2	10.69897000433602
NCR2	7.397940008672037
NCS1	6.154901959985743
NDRG2	5.301029995663981
NDST4	9.30102999566398
NDUFA10	10.0
NDUFA12	6.3979400086720375
NDUFA4P2	19.154901959985743
NDUFA9	6.698970004336019
NDUFAB1	8.698970004336019
NDUFAF2	11.221848749616356
NDUFAF6	8.698970004336019
NDUFAF7	5.522878745280337
NDUFS5P4	8.0
NECAB1	6.221848749616356
NECAP1P1	8.0
NECTIN2	300.0
NEGR1	15.0
NEK7	5.221848749616356
NELFA	5.154901959985743
NENFP3	6.045757490560675
NEO1	8.045757490560675
NEPRO-AS1	5.3979400086720375
NEUROD6	7.397940008672037
NF1P12	24.30102999566398
NFAT5	10.522878745280336
NFATC2	9.096910013008056
NFIA	11.397940008672036
NFIB	7.698970004336019
NFIC	7.698970004336019
NFIL3	5.698970004336019
